zipCode,latitude,longitude,price,numBeds,numBaths,area,address,timeOnZillow,detailURL
37076,36.21702,-86.62301,1550.0,2,1.0,1089,"108 2nd St, Old Hickory, TN 37138",413498274,/homedetails/108-2nd-St-Old-Hickory-TN-37138/2123491613_zpid/
37076,36.187386,-86.54317,3200.0,4,3.0,2625,"1619 Southampton Way, Mount Juliet, TN 37122",1623676843,/homedetails/1619-Southampton-Way-Mount-Juliet-TN-37122/202129428_zpid/
37076,36.212048,-86.59549,2400.0,3,2.0,1484,"513 Frankfort Dr, Hermitage, TN 37076",1140642501,/homedetails/513-Frankfort-Dr-Hermitage-TN-37076/41092378_zpid/
37076,36.1478,-86.6383,2100.0,3,2.0,1198,"204 Fitzpatrick Pl, Nashville, TN 37214",1266597342,/homedetails/204-Fitzpatrick-Pl-Nashville-TN-37214/41136350_zpid/
37076,36.218933,-86.63022,2300.0,3,2.5,2108,"5014 Southfork Blvd, Old Hickory, TN 37138",2168303610,/homedetails/5014-Southfork-Blvd-Old-Hickory-TN-37138/67646489_zpid/
37076,36.18246,-86.58487,1900.0,3,2.0,1102,"5900 Colchester Dr, Hermitage, TN 37076",1722934705,/homedetails/5900-Colchester-Dr-Hermitage-TN-37076/41110532_zpid/
37076,36.16379,-86.65058,1499.0,2,1.0,800,"208 Stewarts Ferry Pike #208, Nashville, TN 37214",2254321743,/homedetails/208-Stewarts-Ferry-Pike-208-Nashville-TN-37214/2055463798_zpid/
37076,36.095444,-86.63788,1800.0,2,2.5,1276,"741 Longhunter Ct, Nashville, TN 37217",5369448897,/homedetails/741-Longhunter-Ct-Nashville-TN-37217/41165180_zpid/
37076,36.225315,-86.539154,2000.0,3,2.5,1679,"1015 Livingstone Ln, Mount Juliet, TN 37122",3529820193,/homedetails/1015-Livingstone-Ln-Mount-Juliet-TN-37122/202128137_zpid/
37076,36.20682,-86.61652,1900.0,3,2.0,1125,"4287 Sweden Dr, Hermitage, TN 37076",3529403417,/homedetails/4287-Sweden-Dr-Hermitage-TN-37076/41092702_zpid/
37076,36.175434,-86.59487,1300.0,2,1.0,754,"1304 Tulip Grove Rd, Hermitage, TN 37076",3978698297,/homedetails/1304-Tulip-Grove-Rd-Hermitage-TN-37076/41110068_zpid/
37076,36.157555,-86.66134,2000.0,2,2.0,1280,"729 Kent Rd #729, Nashville, TN 37214",3976188107,/homedetails/729-Kent-Rd-729-Nashville-TN-37214/2055500683_zpid/
37076,36.180454,-86.59703,2895.0,4,2.5,2355,"149 Tulip Grove Poin, Hermitage, TN 37076",5868970905,/homedetails/149-Tulip-Grove-Poin-Hermitage-TN-37076/2054825143_zpid/
37076,36.089874,-86.62886,2000.0,3,2.5,1500,"2156 Nashboro Blvd, Nashville, TN 37217",103434933,/homedetails/2156-Nashboro-Blvd-Nashville-TN-37217/67641325_zpid/
37076,36.217236,-86.62323,1350.0,2,1.0,729,"4332 Old Hickory Blvd #A, Old Hickory, TN 37138",21080144,/homedetails/4332-Old-Hickory-Blvd-A-Old-Hickory-TN-37138/2054588115_zpid/
37076,36.1291,-86.635185,1800.0,2,2.5,1584,"1033 Pleasant View Dr, Nashville, TN 37214",33134573,/homedetails/1033-Pleasant-View-Dr-Nashville-TN-37214/41137493_zpid/
37076,36.168446,-86.61559,1995.0,2,2.5,1216,"314 Mapleton Aly, Hermitage, TN 37076",638292648,/homedetails/314-Mapleton-Aly-Hermitage-TN-37076/103865665_zpid/
37076,36.216785,-86.63026,2040.0,3,2.0,1332,"608 Granwood Blvd, Old Hickory, TN 37138",1226644551,/homedetails/608-Granwood-Blvd-Old-Hickory-TN-37138/41078625_zpid/
37076,36.18634,-86.60564,2610.0,3,2.0,2061,"1029 Bret Ridge Dr, Hermitage, TN 37076",2091066755,/homedetails/1029-Bret-Ridge-Dr-Hermitage-TN-37076/41109176_zpid/
37076,36.22023,-86.59022,1699.0,2,1.5,1000,"4738 Cascade Dr, Old Hickory, TN 37138",551001821,/homedetails/4738-Cascade-Dr-Old-Hickory-TN-37138/41080265_zpid/
37076,36.173107,-86.62012,2875.0,3,2.0,1634,"235 Hermitage Point Dr, Hermitage, TN 37076",1189059583,/homedetails/235-Hermitage-Point-Dr-Hermitage-TN-37076/337444350_zpid/
37076,36.20941,-86.56659,2130.0,3,2.0,1416,"2553 Edinburgh St, Old Hickory, TN 37138",1215961511,/homedetails/2553-Edinburgh-St-Old-Hickory-TN-37138/80361966_zpid/
37076,36.143887,-86.644196,1475.0,1,1.0,917,"3055 Casa Dr, Nashville, TN 37214",409150555,/homedetails/3055-Casa-Dr-Nashville-TN-37214/41135950_zpid/
37076,36.13946,-86.63493,1895.0,3,2.0,1215,"3305 White Pine Dr, Nashville, TN 37214",341969950,/homedetails/3305-White-Pine-Dr-Nashville-TN-37214/41136609_zpid/
37076,36.183605,-86.60269,1850.0,3,2.0,1825,"1812 Barnwell Ct, Hermitage, TN 37076",1415597117,/homedetails/1812-Barnwell-Ct-Hermitage-TN-37076/41109144_zpid/
37076,36.218166,-86.54394,3255.0,4,4.0,3320,"302 Woodlawn Dr, Mount Juliet, TN 37122",3071362135,/homedetails/302-Woodlawn-Dr-Mount-Juliet-TN-37122/42670681_zpid/
37076,36.150246,-86.63367,1725.0,2,1.5,1156,"127 Lakebrink Dr, Nashville, TN 37214",2216826132,/homedetails/127-Lakebrink-Dr-Nashville-TN-37214/41122734_zpid/
37076,36.158,-86.64202,1995.0,4,1.5,1672,"3220 Cloverwood Dr, Nashville, TN 37214",2728570680,/homedetails/3220-Cloverwood-Dr-Nashville-TN-37214/41121750_zpid/
37076,36.2099,-86.5852,1825.0,3,2.0,1326,"538 Debbie Dr, Hermitage, TN 37076",1651389455,/homedetails/538-Debbie-Dr-Hermitage-TN-37076/41094836_zpid/
37076,36.219246,-86.603264,2100.0,3,2.0,1802,"708 Sweetwater Cir, Old Hickory, TN 37138",3422817510,/homedetails/708-Sweetwater-Cir-Old-Hickory-TN-37138/41080206_zpid/
37076,36.181797,-86.61111,1640.0,2,1.0,750,"3510 Albee Dr, Hermitage, TN 37076",9623691372,/homedetails/3510-Albee-Dr-Hermitage-TN-37076/2056951732_zpid/
37076,36.2223,-86.62988,1899.0,3,2.0,1468,"4437 S Trace Blvd, Old Hickory, TN 37138",1005327581,/homedetails/4437-S-Trace-Blvd-Old-Hickory-TN-37138/41079626_zpid/
37076,36.174343,-86.59001,1395.0,2,1.0,800,"4404 Gina Brooke Dr, Hermitage, TN 37076",3913853934,/homedetails/4404-Gina-Brooke-Dr-Hermitage-TN-37076/41110120_zpid/
37076,36.177197,-86.58536,1275.0,2,1.0,750,"4644 Forest Ridge Dr, Hermitage, TN 37076",5469070890,/homedetails/4644-Forest-Ridge-Dr-Hermitage-TN-37076/41110684_zpid/
37076,36.087097,-86.64731,1281.0,1,1.0,645,"115 Nashboro Blvd, Nashville, TN",21524174,/apartments/nashville-tn/the-annaline/5XhxdH/
37076,36.08709,-86.6473,1239.0,1,1.0,645,"115 Nashboro Blvd, Nashville, TN",21524992,/apartments/nashville-tn/the-annaline/5XhxdH/
37076,36.084297,-86.643074,1316.0,1,1.0,800,"500 Brooksboro Ter, Nashville, TN",370372867,/apartments/nashville-tn/brighton-valley-apts/5XhxX5/
37076,36.14543,-86.62603,1395.0,2,2.0,1152,"3000 Lincoya Bay Dr, Nashville, TN",421947886,/apartments/nashville-tn/lincoya-bay-apartments-and-townhomes/5Xhxf2/
37076,36.18804,-86.62739,1190.0,1,1.0,700,"3417 Lebanon Pike, Hermitage, TN",75862971,/apartments/hermitage-tn/jackson-grove-apartment-homes/5XhxfL/
37076,36.144226,-86.622765,1250.0,1,1.0,714,"3000 Lincoya Bay Dr, Nashville, TN",281272430,/apartments/nashville-tn/lincoya-bay-apartments-and-townhomes/5Xhxf2/
